"","line","content"
"1588",1588,"                                   (subtitles)"
"1589",1589,"                           Soon. Please."
"1590",1590,".EXT.             VILLAGE -- BATHING TUB                            DAY"
"1591",1591,"Yoritomo leads Algren to a large, wooden bathing tub in I secluded part of"
"1592",1592,"the village. A banked fire smolders beneath it."
"1593",1593,"Embarrassed, Yoritomo indicates to Algren that be needs to bathe. Algren"
"1594",1594,"strips off his filthy uniform then lowers himself into the steaming water."
"1595",1595,"Yoritomo begins taking off hit own kimono. A1gren is taken aback. Used to"
"1596",1596,"Western privacy, he is a bit disquieted about bathing with another man."
"1597",1597,"Yoritomo, unconcerned, climbs into the tub. He chats pleasantly as they"
"1598",1598,"bathe, showing off his old battle wounds."
"1599",1599,"                                                                                      "
"1600",1600,"Algren's discomfort turns to outright alarm when a toothless old grandmother"
"1601",1601,"appears. .She happily strips and joins them in the tub!"
"1602",1602,"Algren sinks a little lower into the water. The old grandmother smiles at"
"1603",1603,"him with her toothless grin."
"1604",1604,"EXT.            VILLAGE                          DAY"
"1605",1605,"Algren. feeling self-conscious in the clean kimono he's wearing for the first"
"1606",1606,"time, walks back with Yoritomo. Kids start walking with them, pointing at"
"1607",1607,"his Japanese garb, laughing as he stumbles in his wooden clogs. They pass"
"1608",1608,"by Ujio training a group of samurai using wooden kendo swords."
"1609",1609,"Nearby, Higen and Toshiie are imitating the grown-ups, sparring with wooden"
"1610",1610,"swords that are much too big for them. Yoritomo watches his nephews proudly,"
"1611",1611,"murmuring details of their prowess to Algren, who has no idea what he's talking"
"1612",1612,"about."
"1613",1613,"Higen charges his little brother, but goes careening past, right toward Algren,"
"1614",1614,"who deftl y dodges out of the wa y. This causes gales of laughter from the"
"1615",1615,"boys, one of whom takes Toshiie's sword and offers it to Algren."
"1616",1616,"Algren looks at the sword in his hand and unthinkingly twirls if with a f1ourish --"
"1617",1617,"causing the boys to applaud. Yoritomo bows, and encourages A1gren in"
"1618",1618,"Higen's direction. Algren shakes his head politely, but Higen is already on"
"1619",1619,"the attack."
"1620",1620,"Algren dodges one thrust, then parries another, as the boys begin to cheer."
"1621",1621,"Suddenly, ever yone goes silent. Algren turns."
"1622",1622,"Ujio is standing behind him, arms folded."
"1623",1623,"Ujio barks a command in Japanese. He wants Algren to drop the sword."
"1624",1624,"It is obvious to Algren what it must mean, but he does nothing."
"1625",1625,"Ujio approaches Algren slowl y. Algren holds the wooden sword casually,"
"1626",1626,"only his eyes betraying the tension of the moment."
"1627",1627,"Ujio's wooden sword FLASHES, quicker than the eye can follow. Algren's"
"1628",1628,"sword is knocked from his hands, then, somehow in the same fluid"
"1629",1629,"movement, Ujio brings the sword around and cracks Algren across the"
"1630",1630,"chest hard enough to knock the breath from his body and lend him to his"
"1631",1631,"kneels."
"1632",1632,"Satisfied with himself, Uji o starts to walk away, but the expressions of the"
"1633",1633,"bystanders cause him to turn back: ."
"1634",1634,"Algren is standing again, and again holding the sword."
"1635",1635,"With grim purpose, Uji o returns to Algren, who has assumed a ready pose."
"1636",1636,"Again Ujio's SWORD FLASHES. Algren manages to parry one blow, before"
"1637",1637,"he is cracked across the face, and blood begins to flow free1y from his nose."
"1638",1638,"                                                                                          "
"1639",1639," Ujio knocks Algren's legs out from under him, and while Algren is sprawling"
"1640",1640,"on the ground, Ujio kicks Algren's sword out of his hand, and starts away."
"1641",1641,"Again, Algren manages to stand up, and before Ujio can turn, charges him."
"1642",1642,"But Uji o doesn't need to turn. In a sliding move, he dodges and cracks Algren"
"1643",1643,"in the side, then the legs, then the neck. Gasping for breath, at least one rib broken,"
"1644",1644,"Algren writhes on the ground. Ujio digs the point of his sword into"
"1645",1645,"Algren's hand until he releases his grip. Again Ujio kicks the sword away."
"1646",1646,"The ever-enlarging crowd gasps as Algren once again struggles to his feet."
"1647",1647,"This time without hesitation, Uji o runs back and rains blows upon Algren's"
"1648",1648,"now defenseless body. First the wrist, then the back, then the stomach, then"
"1649",1649,"finally the head."
"1650",1650,"Algren hits the ground, unconscious, his fingers still clutching the sword."
"1651",1651,"Ujio reaches down, pries it from his fingers, and breaks it across his knee."
"1652",1652,"INT.              YORITOMO'S HOUSE                                   EVENING"
"1653",1653,"Algren lies painfully on a mat, his eyes unfocused."
"1654",1654,"A sudden flash of memory:"
"1655",1655,"The lovel y blond woman, tears in her eyes, looks up to Algren's shining face,"
"1656",1656,"the epaulets on his crisp officer's, uniform gleaming gold in the sun."
"1657",1657,"The reverie is broken."
"1658",1658,"As Taka kneels to swab the cuts on his face. He stares at her darkly."
"1659",1659,"                                            ALGREN"
"1660",1660,"                         Who are you people anywa y?"
"1661",1661,"She makes no attempt to understand or respond."
"1662",1662,"                                               ALGREN"
"1663",1663,"                         You have no God, you have no mercy, you don't"
"1664",1664,"                         even have any fucking walls. Your walls are"
"1665",1665,"                         made of paper, what's the matter with you?"
"1666",1666,"She pushes his head aside so she can attend to his neck."
"1667",1667,"                                                 ALGREN"
"1668",1668,"                         This man tries to kill me and I've done nothing"
"1669",1669,"                         to him, and you, I kill your husband and you act"
"1670",1670,"                         like, what? Like I'm a guest in your house."
"1671",1671,"                         What is wrong with you?"
"1672",1672,"This last said so intensely that she glances at him before picking up a bowl"
"1673",1673,"of soup she had brought for him, and bringing it to his lips..."
"1674",1674,"                                               ALGREN"
"1675",1675,"                         Do you have a soul at all?"
"1676",1676,"                                                                                  "
"1677",1677,"He stares at her for a moment, then knocks the soup out of her blinds."
"1678",1678,"Her eyes FLASH for one moment, before resuming their usual mildness."
"1679",1679,"But that flash is enough to satisfy him, and he calms down. She walks away."
"1680",1680,"He sighs, exhausted, only to see her approach again with a new bowl. Their"
"1681",1681,"eyes meet, and hold for a moment. She does have a soul. He takes a sip."
"1682",1682,"INT.                 SHINTO SHRINE                        DAY"
"1683",1683,"Algren is led past baldheaded monks into an ancient shrine. Katsumoto"
"1684",1684,"kneels before a small altar. He doesn't seem aware that Algren is present."
"1685",1685,"                                             KATSUMOTO"
"1686",1686,"                           Ujio is teaching you the wa y of the Japanese sword."
"1687",1687,"                                              ALGREN"
"1688",1688,"                           Is that what he's doing?"
